shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalLatticeVariables2.isUnloadReloadBI,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,LocalVariables.ShotTypeID,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,LocalVariables.ScanID2,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.FourthDMD0RampPower,LocalVariables.ScanID5,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.IsRoundTripReloading,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,LocalVariables.ScanID3,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.SecondDMD1RampPower,LocalVariables.DMDID,LocalVariables.DMDID2,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,LocalVariables.XbarFrequency,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.LatticeFreezeVerticalPower,LocalVariables.ScanID4,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.DMDModulationFrequency
111,111,2025/10/19 05:00:25,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,111.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_20p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
112,112,2025/10/19 05:00:41,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,0.0001,0.00025,0.02,590.0,-6000000.0,0.0,112.0,0.03,9.999999999999999e-06,0.875,0.0,1e-05,0,0.03,200.0,0.0,0.0,300000000.0,1,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'default.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.5,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,730000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
113,113,2025/10/19 05:00:56,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,0.0001,0.00025,0.02,590.0,-6000000.0,0.0,113.0,0.03,9.999999999999999e-06,0.875,0.0,1e-05,0,0.03,200.0,0.0,0.0,766000000.0,1,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'default.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.5,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,730000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
114,114,2025/10/19 05:01:12,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,114.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
115,115,2025/10/19 05:01:28,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,115.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,450000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
116,116,2025/10/19 05:01:44,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,116.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,527000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,2.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
117,117,2025/10/19 05:02:00,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,117.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
118,118,2025/10/19 05:02:16,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,118.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,450000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
119,119,2025/10/19 05:02:32,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,119.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,527000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,2.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
120,120,2025/10/19 05:02:48,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,0.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
121,121,2025/10/19 05:03:04,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,1.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
122,122,2025/10/19 05:03:20,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,2.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
123,123,2025/10/19 05:03:36,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,3.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
124,124,2025/10/19 05:03:52,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,4.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
125,125,2025/10/19 05:04:08,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,5.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
126,126,2025/10/19 05:04:24,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,6.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
127,127,2025/10/19 05:04:40,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,7.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
128,128,2025/10/19 05:04:57,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,8.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
129,129,2025/10/19 05:05:13,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,9.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
130,130,2025/10/19 05:05:29,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,10.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
131,131,2025/10/19 05:05:45,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,11.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
132,132,2025/10/19 05:06:01,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,12.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
133,133,2025/10/19 05:06:17,0.005,2.5,0.975,610.0,0,1088300000.0,83506780.0,0.04,0.035,0.7,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,13.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,766000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,1010900000.0,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,1.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,9.999999999999999e-06,620000000.0,-1.4999999999999999e-05,606800000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
134,134,2025/10/19 05:06:33,0.005,2.5,0.975,500.0,0,932600000.0,228200000.0,0.001,0.035,0.0,1.3,0,0.0225,0.03,2.9999999999999997e-05,0.00025,0.02,590.0,-6000000.0,0.0,14.0,0.03,9.999999999999999e-06,0.875,0.0,0.0035,0,0.03,200.0,0.0,0.0,300000000.0,0,1.0,0.01125,0.0,0.1,0.0225,0,0.3,0.48,0.007,854000000.0,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.2,0.0,1.0,100000.0,0.0,0.01,0,0.014,0.0,0.0,0.0,10.0,0.0,0.174746,0.0225,0.0,93.0,0.03,0.0,0.0,550.0,4.9999999999999996e-06,620000000.0,-1.4999999999999999e-05,450000000.0,0.0,0.1634945,0.03,773000000.0,1.5,0.1,0.0,0.018000000000000002,0.78,0.05,0.02,0.0,0.0,0.032,0.0,200.0
